,MAX,MIN,Average
64,28.52,5.4799999999999995,15.601716666666686
65,44.7,5.4799999999999995,15.866966666666643
66,33.800000000000004,5.4799999999999995,15.570424999999995
67,36.57,5.4799999999999995,15.444741666666665
68,36.269999999999996,5.4799999999999995,15.264049999999997
69,33.77,5.4799999999999995,14.910416666666652
70,38.900000000000006,5.4799999999999995,14.822699999999974
71,32.61,5.4799999999999995,14.915183333333324
72,33.82000000000001,5.4799999999999995,15.137966666666655
73,40.06,5.4799999999999995,15.308008333333312
74,36.440000000000005,5.4799999999999995,15.581949999999981
75,30.320000000000004,5.4799999999999995,15.415258333333338
76,47.15,5.4799999999999995,15.609858333333332
77,44.24,5.4799999999999995,15.937666666666646
78,47.05,5.4799999999999995,15.73265833333333
79,32.48,5.4799999999999995,15.858549999999992
80,36.269999999999996,5.4799999999999995,15.760016666666667
81,45.730000000000004,5.4799999999999995,15.94598333333333
82,41.400000000000006,5.4799999999999995,16.07516666666664
83,30.380000000000003,5.4799999999999995,16.00439166666664
84,33.82000000000001,5.4799999999999995,15.831833333333325
85,44.410000000000004,5.4799999999999995,15.696216666666645
86,47.05,5.4799999999999995,15.856516666666645
87,34.3,5.4799999999999995,15.95264166666665
88,42.519999999999996,5.4799999999999995,15.986291666666666
89,38.53,5.4799999999999995,16.171616666666665
90,43.95,5.4799999999999995,16.044958333333298
91,47.05,5.4799999999999995,16.235758333333322
92,42.800000000000004,5.4799999999999995,16.09649166666667
93,30.350000000000005,5.4799999999999995,16.070916666666676
94,47.05,5.4799999999999995,16.117091666666692
95,47.05,5.4799999999999995,16.189724999999992
96,31.78,5.4799999999999995,16.352641666666695
97,33.800000000000004,5.4799999999999995,16.090208333333308
98,41.93,5.4799999999999995,16.013108333333296
99,41.660000000000004,5.4799999999999995,15.797158333333284
100,36.190000000000005,5.4799999999999995,15.767583333333304
101,36.15,5.4799999999999995,15.857883333333335
102,36.95,5.4799999999999995,15.935191666666663
103,47.05,5.4799999999999995,16.24064999999995
104,39.230000000000004,5.4799999999999995,15.964341666666641
105,41.760000000000005,5.4799999999999995,15.911583333333292
106,38.92,5.4799999999999995,16.013066666666656
107,45.56,5.4799999999999995,16.23610833333333
108,44.410000000000004,5.4799999999999995,16.009766666666646
109,35.11,5.4799999999999995,16.098341666666634
110,41.660000000000004,5.4799999999999995,16.21234166666666
111,45.96,5.4799999999999995,16.24465833333329
112,35.94,5.4799999999999995,16.171000000000003
113,31.829999999999995,5.4799999999999995,15.796566666666644
114,38.92,5.4799999999999995,15.849774999999985
115,32.85,5.4799999999999995,15.734299999999994
116,46.33,5.4799999999999995,15.643399999999993
117,44.410000000000004,5.4799999999999995,15.860324999999996
118,46.04,5.4799999999999995,15.746858333333327
119,40.58,5.4799999999999995,15.48979166666665
120,38.55,5.4799999999999995,15.418608333333314
121,31.15,5.4799999999999995,15.533383333333306
122,31.49,5.4799999999999995,15.48868333333332
123,40.87,5.4799999999999995,15.57287499999999
124,45.739999999999995,5.4799999999999995,15.889808333333331
125,35.89,5.4799999999999995,15.955591666666676
126,41.25,5.4799999999999995,15.836891666666657
127,30.890000000000004,5.4799999999999995,15.28770833333334
128,41.39,5.4799999999999995,15.414216666666668
129,41.14,5.4799999999999995,15.458924999999999
130,44.730000000000004,5.4799999999999995,15.527625000000004
131,45.55,5.4799999999999995,15.374941666666667
132,44.370000000000005,5.4799999999999995,15.662641666666675
133,36.510000000000005,5.4799999999999995,15.632266666666702
134,39.230000000000004,5.4799999999999995,15.492916666666675
135,44.410000000000004,5.4799999999999995,15.650416666666683
136,44.410000000000004,5.4799999999999995,15.694733333333328
137,36.29,5.4799999999999995,15.484541666666667
138,44.410000000000004,5.4799999999999995,15.71871666666667
139,41.41,5.4799999999999995,15.685733333333344
140,33.3,5.4799999999999995,15.950924999999994
141,38.88,5.4799999999999995,15.813683333333335
142,38.92,5.4799999999999995,15.930191666666655
143,46.28,5.4799999999999995,15.999116666666701
144,32.72,5.4799999999999995,15.892766666666688
145,44.410000000000004,5.4799999999999995,15.805675000000026
146,41.60000000000001,5.4799999999999995,15.8304416666667
147,43.12,5.4799999999999995,16.05518333333336
148,33.709999999999994,5.4799999999999995,16.316958333333325
149,46.1,5.4799999999999995,16.303891666666658
150,45.56,5.4799999999999995,16.248483333333358
151,47.02,5.4799999999999995,16.03245833333336
152,30.390000000000004,5.4799999999999995,15.93345833333335
153,34.95,5.4799999999999995,16.000766666666664
154,42.739999999999995,5.4799999999999995,16.096283333333346
155,44.81,5.4799999999999995,16.09887499999999
156,46.980000000000004,5.4799999999999995,16.097766666666676
157,35.06,5.4799999999999995,16.20396666666667
158,37.94,5.4799999999999995,16.13653333333334
159,39.230000000000004,5.4799999999999995,16.14896666666667
160,48.55,5.4799999999999995,16.233633333333337
161,38.84,5.4799999999999995,16.178125000000026
162,41.690000000000005,5.4799999999999995,16.208925000000022
163,37.75,5.4799999999999995,16.195266666666697
164,41.71,5.4799999999999995,16.17031666666669
165,47.82,5.4799999999999995,16.34917500000001
166,44.43,5.4799999999999995,16.270683333333356
167,42.75,5.4799999999999995,16.167391666666656
168,40.67,5.4799999999999995,16.009758333333323
169,44.410000000000004,5.4799999999999995,16.085083333333316
170,42.47,5.4799999999999995,16.030591666666687
171,44.410000000000004,5.4799999999999995,16.203300000000013
172,42.839999999999996,5.4799999999999995,15.982266666666677
173,41.25,5.4399999999999995,16.349025000000005
174,46.989999999999995,5.4399999999999995,16.54830000000003
175,27.839999999999996,5.4399999999999995,16.42283333333338
176,46.78,5.4399999999999995,16.62474166666672
177,45.83,5.3,16.682083333333345
178,45.14,5.3,16.57801666666668
179,45.55,5.3,16.62028333333336
180,44.589999999999996,5.3,16.438158333333355
181,45.55,5.3,16.32709166666666
182,44.08,5.3,16.29731666666669
183,45.55,5.3,16.34954166666668
184,44.410000000000004,5.24,16.05838333333337
185,45.03,5.24,16.156016666666638
186,35.089999999999996,5.24,15.967658333333333
187,48.65,5.24,16.15586666666666
188,44.589999999999996,5.24,16.086483333333327
189,41.37,5.24,16.190508333333323
190,44.81,5.24,16.07001666666667
191,34.34,5.24,16.36735833333336
192,45.14,5.24,16.39875000000001
193,32.92,5.24,16.30855
194,44.019999999999996,5.24,16.181533333333334
195,43.1,5.24,16.33798333333333
196,44.970000000000006,5.24,16.424000000000024
197,43.1,5.24,16.471891666666657
198,45.14,5.24,16.589683333333344
199,44.150000000000006,5.24,16.57162500000003
200,44.370000000000005,5.24,16.85426666666668
201,43.1,5.24,16.940324999999994
202,33.629999999999995,5.24,16.75319166666668
203,34.870000000000005,5.24,16.897066666666667
204,43.410000000000004,5.24,16.99930833333332
205,39.94,5.24,17.100783333333336
206,43.410000000000004,5.24,16.822308333333325
207,49.14,5.24,16.925383333333343
208,45.56,5.24,16.880558333333322
209,44.370000000000005,5.24,16.900699999999986
210,47.410000000000004,5.24,17.05745
211,43.1,5.24,16.98243333333332
212,41.60000000000001,5.24,17.105908333333314
213,43.4,5.24,17.119149999999987
214,43.4,5.24,17.20301666666666
215,38.629999999999995,5.24,16.82642499999999
216,44.370000000000005,5.24,16.915049999999994
217,45.55,5.24,16.987016666666662
218,43.1,5.24,17.12492499999997
219,41.60000000000001,5.24,17.04382499999998
220,42.739999999999995,5.24,16.820066666666673
221,44.410000000000004,5.24,16.781575000000004
222,45.14,5.24,16.857033333333312
223,33.82000000000001,5.24,16.579741666666646
224,42.58,5.24,16.80600833333333
225,44.730000000000004,5.24,17.023708333333282
226,46.81,5.24,17.100558333333325
227,42.14,5.24,17.07649999999997
228,45.269999999999996,5.24,17.292999999999978
229,43.980000000000004,5.24,17.080000000000002
230,46.86,5.24,16.711574999999982
231,34.9,5.24,16.763308333333303
232,44.370000000000005,5.24,17.142341666666653
233,48.93,5.24,17.185824999999966
234,40.83,5.24,17.09353333333332
235,44.67,5.24,17.053766666666668
236,31.68,5.24,17.076241666666636
237,42.33,5.24,16.97048333333331
238,42.16,5.24,17.242183333333333
239,40.89,5.24,17.111925
240,46.58,5.24,17.267899999999983
241,46.9,5.24,17.189791666666682
242,41.86,5.24,17.020900000000008
243,42.44,5.24,17.063066666666664
244,43.1,5.24,17.36871666666664
245,47.15,5.24,16.956841666666644
246,41.83,5.24,17.115041666666674
247,41.41,5.24,17.173541666666647
248,47.02,5.24,17.31685
249,48.65,5.24,17.258041666666653
250,36.269999999999996,5.24,17.1255333333333
251,44.410000000000004,5.24,17.348024999999996
252,41.11,5.24,17.116349999999958
253,42.839999999999996,5.24,16.905691666666623
254,42.33,5.24,17.190099999999976
255,45.8,5.24,17.29748333333334
256,44.480000000000004,5.24,17.137049999999974
257,44.07,5.24,17.056508333333333
258,46.28,5.24,17.143358333333325
259,42.61,5.24,17.309291666666645
260,40.830000000000005,5.24,17.26424166666671
261,43.42,5.24,17.40549166666663
262,46.28,5.24,17.437724999999997
263,32.89,5.24,17.22803333333334
264,42.160000000000004,5.24,17.139975000000007
265,49.42,5.24,17.273408333333304
266,45.03,5.24,17.29084999999998
267,44.43,5.24,17.295408333333313
268,35.61,5.24,17.291216666666664
269,45.42,5.24,17.29656666666665
270,45.14,5.24,17.108100000000018
271,43.64,5.24,16.715908333333342
272,43.650000000000006,5.24,16.500716666666698
273,34.730000000000004,5.24,16.549449999999986
274,34.739999999999995,5.24,16.62974166666664
275,31.410000000000004,5.24,16.814833333333326
276,45.14,5.24,16.88429166666663
277,34.730000000000004,5.24,16.885233333333304
278,46.19,5.24,16.573216666666656
279,31.96,5.24,16.962183333333325
280,32.31,5.24,17.044124999999987
281,45.55,5.24,17.041466666666675
282,46.980000000000004,5.24,17.051474999999993
283,48.410000000000004,5.24,17.120225
284,45.55,5.24,16.99886666666665
285,44.08,5.24,16.931399999999993
286,31.830000000000002,5.24,16.83029999999999
287,45.5,5.24,16.90248333333329
288,41.25000000000001,5.24,16.668508333333325
289,40.97,5.220000000000001,16.928024999999963
290,43.129999999999995,5.220000000000001,16.943424999999987
291,38.440000000000005,5.220000000000001,16.949874999999967
292,39.63,5.220000000000001,17.148008333333305
293,45.42,5.220000000000001,17.180349999999997
294,45.25,5.220000000000001,17.02321666666666
295,31.830000000000002,5.220000000000001,16.84769166666665
296,33.77,5.220000000000001,16.871466666666635
297,44.589999999999996,5.220000000000001,16.770849999999975
298,44.660000000000004,5.220000000000001,16.814508333333336
299,32.82000000000001,5.220000000000001,16.855083333333337
